"Index","WMT.Adjusted"
"2023-06-29",49.9718399047852
"2023-06-30",50.9111595153809
"2023-07-03",51.2415428161621
"2023-07-05",51.2123908996582
"2023-07-06",50.8884887695312
"2023-07-07",49.7159538269043
"2023-07-10",50.1661758422852
"2023-07-11",50.0916786193848
"2023-07-12",50.2180023193359
"2023-07-13",49.9232521057129
"2023-07-14",50.0949211120605
"2023-07-17",50.1564559936523
"2023-07-18",50.0657730102539
"2023-07-19",50.0819625854492
"2023-07-20",51.0083312988281
"2023-07-21",51.2966079711914
"2023-07-24",51.5978317260742
"2023-07-25",51.5557250976562
"2023-07-26",51.740348815918
"2023-07-27",51.5524826049805
"2023-07-28",51.7954139709473
"2023-07-31",51.7792167663574
"2023-08-01",51.5362968444824
"2023-08-02",51.5719223022461
"2023-08-03",51.5848808288574
"2023-08-04",51.2868881225586
"2023-08-07",51.9832801818848
"2023-08-08",52.0351066589355
"2023-08-09",52.1193161010742
"2023-08-10",52.093318939209
"2023-08-11",52.3988609313965
"2023-08-14",52.0088005065918
"2023-08-15",51.7422561645508
"2023-08-16",51.7682571411133
"2023-08-17",50.6078186035156
"2023-08-18",51.3359336853027
"2023-08-21",51.1994094848633
"2023-08-22",51.0368881225586
"2023-08-23",51.3911972045898
"2023-08-24",50.997875213623
"2023-08-25",51.300178527832
"2023-08-28",51.5927276611328
"2023-08-29",52.0250473022461
"2023-08-30",52.3988609313965
"2023-08-31",52.8571929931641
"2023-09-01",52.5191345214844
"2023-09-05",52.0965614318848
"2023-09-06",52.486629486084
"2023-09-07",53.1367378234863
"2023-09-08",53.2342567443848
"2023-09-11",53.4195365905762
"2023-09-12",53.4780502319336
"2023-09-13",53.4910469055176
"2023-09-14",53.7153396606445
"2023-09-15",53.5170555114746
"2023-09-18",53.1204872131348
"2023-09-19",53.1074829101562
"2023-09-20",53.2797622680664
"2023-09-21",52.6329040527344
"2023-09-22",52.7726783752441
"2023-09-25",53.0067253112793
"2023-09-26",52.8214378356934
"2023-09-27",52.5678863525391
"2023-09-28",52.8344383239746
"2023-09-29",51.9860458374023
"2023-10-02",52.0413055419922
"2023-10-03",51.7130012512207
"2023-10-04",52.3338508605957
"2023-10-05",51.7097511291504
"2023-10-06",50.841854095459
"2023-10-09",50.6565780639648
"2023-10-10",51.2286682128906
"2023-10-11",51.4334526062012
"2023-10-12",51.6674919128418
"2023-10-13",51.953540802002
"2023-10-16",52.4021148681641
"2023-10-17",52.4703826904297
"2023-10-18",52.5093841552734
"2023-10-19",52.2590942382812
"2023-10-20",51.6057357788086
"2023-10-23",52.3371047973633
"2023-10-24",53.0652275085449
"2023-10-25",52.9059600830078
"2023-10-26",52.5841445922852
"2023-10-27",52.3891143798828
"2023-10-30",52.9904670715332
"2023-10-31",53.1172409057617
"2023-11-01",53.5918197631836
"2023-11-02",53.8031005859375
"2023-11-03",53.523551940918
"2023-11-06",53.5950698852539
"2023-11-07",53.8453598022461
"2023-11-08",53.4065361022949
"2023-11-09",53.2830123901367
"2023-11-10",54.0208854675293
"2023-11-13",54.5052185058594
"2023-11-14",54.4954643249512
"2023-11-15",55.1878356933594
"2023-11-16",50.7215766906738
"2023-11-17",50.4972953796387
"2023-11-20",50.4810447692871
"2023-11-21",50.6630706787109
"2023-11-22",50.2762603759766
"2023-11-24",50.728084564209
"2023-11-27",50.9588737487793
"2023-11-28",51.5667304992676
"2023-11-29",50.7345886230469
"2023-11-30",50.6078186035156
"2023-12-01",50.1689872741699
"2023-12-04",50.1559867858887
"2023-12-05",50.6208114624023
"2023-12-06",50.0714721679688
"2023-12-07",49.7419395446777
"2023-12-08",49.2199211120605
"2023-12-11",49.3438987731934
"2023-12-12",49.3830604553223
"2023-12-13",50.2607002258301
"2023-12-14",49.6473274230957
"2023-12-15",49.8333053588867
"2023-12-18",50.5608673095703
"2023-12-19",50.7435684204102
"2023-12-20",50.1497764587402
"2023-12-21",50.5053977966309
"2023-12-22",51.1089859008789
"2023-12-26",51.0306777954102
"2023-12-27",51.5102920532227
"2023-12-28",51.4091453552246
"2023-12-29",51.4352493286133
"2024-01-02",51.9703178405762
"2024-01-03",51.9735794067383
"2024-01-04",51.4711380004883
"2024-01-05",51.1285667419434
"2024-01-08",51.6310043334961
"2024-01-09",51.9768409729004
"2024-01-10",52.6228408813477
"2024-01-11",52.5641174316406
"2024-01-12",52.6326332092285
"2024-01-16",52.7990264892578
"2024-01-17",52.5510559082031
"2024-01-18",53.2590484619141
"2024-01-19",52.9784698486328
"2024-01-22",52.9817276000977
"2024-01-23",53.1154975891113
"2024-01-24",52.3651008605957
"2024-01-25",53.128547668457
"2024-01-26",53.595100402832
"2024-01-29",53.846321105957
"2024-01-30",54.0257682800293
"2024-01-31",53.9148406982422
"2024-02-01",54.9132041931152
"2024-02-02",55.324291229248
"2024-02-05",55.0273971557617
"2024-02-06",55.4025993347168
"2024-02-07",55.2623062133789
"2024-02-08",55.2590446472168
"2024-02-09",55.229679107666
"2024-02-12",55.5624618530273
"2024-02-13",55.1840019226074
"2024-02-14",55.0078239440918
"2024-02-15",55.2329406738281
"2024-02-16",55.5820426940918
"2024-02-20",57.3764801025391
"2024-02-21",56.6717567443848
"2024-02-22",57.2296676635742
"2024-02-23",57.2786026000977
"2024-02-26",58.3356895446777
"2024-02-27",58.3259086608887
"2024-02-28",58.3552703857422
"2024-02-29",57.36669921875
"2024-03-01",57.5135154724121
"2024-03-04",58.0420608520508
"2024-03-05",58.7663612365723
"2024-03-06",59.2851219177246
"2024-03-07",59.0795707702637
"2024-03-08",58.8446617126465
"2024-03-11",59.3732070922852
"2024-03-12",60.1072998046875
"2024-03-13",59.9800567626953
"2024-03-14",59.9289855957031
"2024-03-15",59.5950622558594
"2024-03-18",59.7718467712402
"2024-03-19",59.7816696166992
"2024-03-20",60.1548728942871
"2024-03-21",60.3512992858887
"2024-03-22",59.7816696166992
"2024-03-25",59.4870338439941
"2024-03-26",59.4281044006348
"2024-03-27",59.634349822998
"2024-03-28",59.0941848754883
"2024-04-01",58.9272232055664
"2024-04-02",58.102237701416
"2024-04-03",58.3674125671387
"2024-04-04",58.436164855957
"2024-04-05",58.7799072265625
"2024-04-08",58.7111587524414
"2024-04-09",58.7209739685059
"2024-04-10",59.5361404418945
"2024-04-11",59.0156135559082
"2024-04-12",59.0647239685059
"2024-04-15",58.8584747314453
"2024-04-16",58.7700843811035
"2024-04-17",58.5834846496582
"2024-04-18",58.2004508972168
"2024-04-19",58.4656257629395
"2024-04-22",59.0647239685059
"2024-04-23",58.0334930419922
"2024-04-24",58.7995452880859
"2024-04-25",59.1334686279297
"2024-04-26",59.0843620300293
"2024-04-29",59.1629295349121
"2024-04-30",58.2888450622559
"2024-05-01",57.7977867126465
"2024-05-02",58.6424102783203
"2024-05-03",58.7504386901855
"2024-05-06",58.7995452880859
"2024-05-07",59.5361404418945
"2024-05-08",59.2218589782715
"2024-05-09",59.5648193359375
"2024-05-10",59.6042366027832
"2024-05-13",59.5352554321289
"2024-05-14",58.9932174682617
"2024-05-15",58.9636573791504
"2024-05-16",63.0831298828125
"2024-05-17",63.7138595581055
"2024-05-20",63.2506637573242
"2024-05-21",64.2066192626953
"2024-05-22",64.3051681518555
"2024-05-23",63.9010963439941
"2024-05-24",64.4332809448242
"2024-05-28",64.0982131958008
"2024-05-29",63.9799461364746
"2024-05-30",63.950382232666
"2024-05-31",64.8077774047852
"2024-06-03",64.8669204711914
"2024-06-04",65.635612487793
"2024-06-05",66.118522644043
"2024-06-06",66.1776504516602
"2024-06-07",64.9260482788086
"2024-06-10",65.9904174804688
"2024-06-11",65.7637481689453
"2024-06-12",65.3498153686523
"2024-06-13",65.7341766357422
"2024-06-14",66.0495452880859
"2024-06-17",66.4437484741211
"2024-06-18",66.6211318969727
"2024-06-20",67.0251998901367
"2024-06-21",66.9266510009766
"2024-06-24",67.9023208618164
"2024-06-25",66.4437484741211
"2024-06-26",67.301155090332
"2024-06-27",66.897087097168
"2024-06-28",66.7295532226562
"2024-07-01",66.5028762817383
"2024-07-02",67.0843353271484
"2024-07-03",67.2518692016602
"2024-07-05",69.0258102416992
"2024-07-08",68.671012878418
"2024-07-09",68.8878479003906
"2024-07-10",69.3904571533203
"2024-07-11",68.7892913818359
"2024-07-12",68.2373886108398
"2024-07-15",68.6020355224609
"2024-07-16",68.9765319824219
"2024-07-17",70.0014801025391
"2024-07-18",69.7945175170898
"2024-07-19",69.7255249023438
"2024-07-22",69.3608856201172
"2024-07-23",69.6269836425781
"2024-07-24",69.5777053833008
"2024-07-25",69.0060958862305
"2024-07-26",68.7695770263672
"2024-07-29",68.6119003295898
"2024-07-30",68.1881256103516
"2024-07-31",67.6460876464844
"2024-08-01",68.7794342041016
"2024-08-02",67.4686889648438
"2024-08-05",66.6112976074219
"2024-08-06",66.7591171264648
"2024-08-07",65.9411315917969
"2024-08-08",66.6802825927734
"2024-08-09",66.9660797119141
"2024-08-12",67.7052154541016
"2024-08-13",67.1434783935547
"2024-08-14",67.6658020019531
"2024-08-15",72.1203460693359
"2024-08-16",72.5927581787109
"2024-08-19",72.8596115112305
"2024-08-20",73.670051574707
"2024-08-21",74.3618698120117
"2024-08-22",74.6979141235352
"2024-08-23",74.8165054321289
"2024-08-26",75.1426467895508
"2024-08-27",75.2414855957031
"2024-08-28",75.1920776367188
"2024-08-29",75.5281066894531
"2024-08-30",76.3286514282227
"2024-09-03",76.2693557739258
"2024-09-04",76.3385314941406
"2024-09-05",76.0617980957031
"2024-09-06",75.7455291748047
"2024-09-09",76.4373626708984
"2024-09-10",77.8902130126953
"2024-09-11",77.9198532104492
"2024-09-12",78.7302932739258
"2024-09-13",79.6593170166016
"2024-09-16",79.6197814941406
"2024-09-17",77.6826553344727
"2024-09-18",78.1076431274414
"2024-09-19",77.1292037963867
"2024-09-20",78.1372833251953
"2024-09-23",79.3924713134766
"2024-09-24",79.7285079956055
"2024-09-25",80.4499816894531
"2024-09-26",78.9872589111328
"2024-09-27",78.848876953125
"2024-09-30",79.8075714111328
"2024-10-01",80.3214950561523
"2024-10-02",79.4913024902344
"2024-10-03",79.4913024902344
"2024-10-04",79.9953536987305
"2024-10-07",78.1768188476562
"2024-10-08",78.7797012329102
"2024-10-09",79.4616470336914
"2024-10-10",78.6808700561523
"2024-10-11",79.165153503418
"2024-10-14",79.3529357910156
"2024-10-15",80.6970672607422
"2024-10-16",80.2720947265625
"2024-10-17",79.945930480957
"2024-10-18",80.3610305786133
"2024-10-21",79.8668670654297
"2024-10-22",81.0627288818359
"2024-10-23",82.2981567382812
"2024-10-24",82.0708389282227
"2024-10-25",81.5470352172852
"2024-10-28",81.7842254638672
"2024-10-29",80.7464828491211
"2024-10-30",80.4401016235352
"2024-10-31",80.9935607910156
"2024-11-01",81.2307510375977
"2024-11-04",81.4877166748047
"2024-11-05",82.703369140625
"2024-11-06",82.466178894043
"2024-11-07",82.8713836669922
"2024-11-08",83.8399505615234
"2024-11-11",83.227180480957
"2024-11-12",83.9980773925781
"2024-11-13",84.5021209716797
"2024-11-14",83.4841537475586
"2024-11-15",83.266716003418
"2024-11-18",83.0987014770508
"2024-11-19",85.5892868041992
"2024-11-20",86.1625213623047
"2024-11-21",87.3583984375
"2024-11-22",89.3844833374023
"2024-11-25",88.455451965332
"2024-11-26",90.2443161010742
"2024-11-27",90.8076705932617
"2024-11-29",91.4204254150391
"2024-12-02",91.5587997436523
"2024-12-03",92.4186477661133
"2024-12-04",93.3476715087891
"2024-12-05",94.1877593994141
"2024-12-06",94.5830841064453
"2024-12-09",92.7349166870117
"2024-12-10",93.4465103149414
"2024-12-11",93.8517150878906
"2024-12-12",92.9918746948242
"2024-12-13",93.3563995361328
"2024-12-16",93.9705200195312
"2024-12-17",94.5153045654297
"2024-12-18",92.6630325317383
"2024-12-19",92.5144577026367
"2024-12-20",91.3654479980469
"2024-12-23",89.4933624267578
"2024-12-24",91.8012771606445
"2024-12-26",91.9102325439453
"2024-12-27",90.7909469604492
"2024-12-30",89.7112808227539
"2024-12-31",89.4933624267578
"2025-01-02",89.1466751098633
"2025-01-03",89.9192886352539
"2025-01-06",90.5631256103516
"2025-01-07",89.9490051269531
"2025-01-08",90.9296188354492
"2025-01-10",92.1182403564453
"2025-01-13",90.6621856689453
"2025-01-14",89.92919921875
"2025-01-15",90.4739837646484
"2025-01-16",90.4343566894531
"2025-01-17",91.0682983398438
"2025-01-21",92.1974792480469
"2025-01-22",92.3460693359375
"2025-01-23",92.9205551147461
"2025-01-24",93.8615570068359
"2025-01-27",96.4765243530273
"2025-01-28",96.3675689697266
"2025-01-29",96.5755767822266
"2025-01-30",97.7146759033203
"2025-01-31",97.2293243408203
"2025-02-03",98.5962371826172
"2025-02-04",99.8145751953125
"2025-02-05",101.488540649414
"2025-02-06",101.874855041504
"2025-02-07",100.190971374512
"2025-02-10",101.944190979004
"2025-02-11",101.49845123291
"2025-02-12",102.627647399902
"2025-02-13",104.053993225098
"2025-02-14",103.053573608398
"2025-02-18",102.796035766602
"2025-02-19",103.013946533203
"2025-02-20",96.2883224487305
"2025-02-21",93.8813629150391
"2025-02-24",92.7818832397461
"2025-02-25",96.7637786865234
"2025-02-26",95.2878952026367
"2025-02-27",95.8723068237305
"2025-02-28",97.675048828125
"2025-03-03",96.6647186279297
"2025-03-04",94.0695648193359
"2025-03-05",95.0699920654297
"2025-03-06",93.7426910400391
"2025-03-07",90.8503799438477
"2025-03-10",86.9873504638672
"2025-03-11",86.6109619140625
"2025-03-12",84.3921890258789
"2025-03-13",83.6988296508789
"2025-03-14",84.540771484375
"2025-03-17",86.6307678222656
"2025-03-18",84.7785034179688
"2025-03-19",85.5114898681641
"2025-03-20",84.9964065551758
"2025-03-21",85.398681640625
"2025-03-24",86.8984603881836
"2025-03-25",84.1869201660156
"2025-03-26",84.6338729858398
"2025-03-27",85.0510406494141
"2025-03-28",84.5742797851562
"2025-03-31",87.1964340209961
"2025-04-01",88.2294082641602
"2025-04-02",89.1531143188477
"2025-04-03",86.6700210571289
"2025-04-04",82.6275405883789
"2025-04-07",83.2632064819336
"2025-04-08",81.2370071411133
"2025-04-09",88.9941940307617
"2025-04-10",89.9973678588867
"2025-04-11",92.1725692749023
"2025-04-14",94.0895156860352
"2025-04-15",93.3346481323242
"2025-04-16",90.5734481811523
"2025-04-17",92.5897216796875
"2025-04-21",91.7852020263672
"2025-04-22",94.2087020874023
"2025-04-23",94.3179550170898
"2025-04-24",95.1920013427734
"2025-04-25",94.4470672607422
"2025-04-28",94.5762023925781
"2025-04-29",95.3906555175781
"2025-04-30",96.5924758911133
"2025-05-01",96.7513961791992
"2025-05-02",98.0823364257812
"2025-05-05",98.6584091186523
"2025-05-06",97.8836898803711
"2025-05-07",98.1617965698242
"2025-05-08",96.7712554931641
"2025-05-09",96.2983322143555
"2025-05-12",96.3281936645508
"2025-05-13",95.4619827270508
"2025-05-14",96.407844543457
"2025-05-15",95.9299392700195
"2025-05-16",97.8116912841797
"2025-05-19",97.6922225952148
"2025-05-20",97.3736190795898
"2025-05-21",96.0095901489258
"2025-05-22",95.5117721557617
"2025-05-23",95.9199829101562
"2025-05-27",97.1545791625977
"2025-05-28",96.8160552978516
"2025-05-29",96.6766738891602
"2025-05-30",98.2896118164062
"2025-06-02",99.3350219726562
"2025-06-03",99.5441131591797
"2025-06-04",98.9168548583984
"2025-06-05",97.5329208374023
"2025-06-06",97.0450592041016
"2025-06-09",97.0251388549805
"2025-06-10",96.8957061767578
"2025-06-11",95.3823394775391
"2025-06-12",94.4165649414062
"2025-06-13",94.0282669067383
"2025-06-16",93.8789215087891
"2025-06-17",93.8390960693359
"2025-06-18",94.675422668457
"2025-06-20",95.7009429931641
"2025-06-23",97.4433135986328
"2025-06-24",97.5727462768555
"2025-06-25",96.8359756469727
"2025-06-26",95.6013717651367
"2025-06-27",96.8459243774414
"2025-06-30",97.3537063598633
"2025-07-01",97.8116912841797
"2025-07-02",97.1844482421875
"2025-07-03",97.9311752319336
"2025-07-07",98.9168548583984
"2025-07-08",96.6667098999023
"2025-07-09",96.3879318237305
"2025-07-10",94.4464340209961
"2025-07-11",93.9884414672852
"2025-07-14",95.3624267578125
"2025-07-15",94.97412109375
"2025-07-16",94.7351684570312
"2025-07-17",94.675422668457
"2025-07-18",94.635612487793
"2025-07-21",95.2528991699219
"2025-07-22",95.4321136474609
"2025-07-23",95.2628555297852
"2025-07-24",96.1788482666016
"2025-07-25",97.0450592041016
"2025-07-28",97.1844482421875
"2025-07-29",97.9013061523438
"2025-07-30",97.1645278930664
"2025-07-31",97.5528335571289
"2025-08-01",98.0606079101562
"2025-08-04",99.1558074951172
"2025-08-05",98.8770370483398
"2025-08-06",102.909378051758
"2025-08-07",102.670425415039
"2025-08-08",103.277770996094
"2025-08-11",103.476898193359
"2025-08-12",103.168243408203
"2025-08-13",100.549705505371
"2025-08-14",100.410316467285
"2025-08-15",99.7965698242188
"2025-08-18",100.495140075684
"2025-08-19",101.083946228027
"2025-08-20",102.361343383789
"2025-08-21",97.7607192993164
"2025-08-22",96.6330184936523
"2025-08-25",95.8745651245117
"2025-08-26",95.854606628418
"2025-08-27",95.8845443725586
"2025-08-28",95.9144821166992
"2025-08-29",96.78271484375
"2025-09-02",97.6509399414062
"2025-09-03",99.2377090454102
"2025-09-04",100.724678039551
"2025-09-05",100.305534362793
"2025-09-08",102.071929931641
"2025-09-09",102.081909179688
"2025-09-10",100.205741882324
"2025-09-11",102.441177368164
"2025-09-12",103.27946472168
"2025-09-15",103.479064941406
"2025-09-16",103.209609985352
"2025-09-17",104.057876586914
"2025-09-18",103.38924407959
"2025-09-19",102.12183380127
"2025-09-22",102.610832214355
"2025-09-23",102.31143951416
"2025-09-24",102.521018981934
"2025-09-25",102.840370178223
"2025-09-26",102.950141906738
"2025-09-29",102.870307922363
"2025-09-30",102.850341796875
"2025-10-01",101.752578735352
"2025-10-02",101.493110656738
"2025-10-03",101.862358093262
"2025-10-06",102.491073608398
"2025-10-07",103.029975891113
"2025-10-08",102.690673828125
"2025-10-09",101.562965393066
"2025-10-10",101.632820129395
"2025-10-13",101.912261962891
"2025-10-14",106.991897583008
"2025-10-15",108.808197021484
"2025-10-16",106.253410339355
"2025-10-17",107.510848999023
"2025-10-20",106.832229614258
"2025-10-21",106.003913879395
"2025-10-22",106.92204284668
"2025-10-23",106.642616271973
"2025-10-24",105.95401763916
"2025-10-27",104.257476806641
"2025-10-28",102.960121154785
"2025-10-29",102.251564025879
"2025-10-30",102.022033691406
"2025-10-31",100.974166870117
"2025-11-03",101.383331298828
"2025-11-04",102.061950683594
"2025-11-05",101.263580322266
"2025-11-06",101.473152160645
"2025-11-07",102.381294250488
"2025-11-10",102.211647033691
"2025-11-11",103.22957611084
"2025-11-12",103.22957611084
"2025-11-13",102.331405639648
"2025-11-14",102.271530151367
"2025-11-17",102.740562438965
"2025-11-18",101.183738708496
"2025-11-19",100.405326843262
"2025-11-20",106.892105102539
"2025-11-21",105.105743408203
"2025-11-24",103.848304748535
"2025-11-25",106.782325744629
"2025-11-26",108.878059387207
"2025-11-28",110.285194396973
"2025-12-01",111.303115844727
"2025-12-02",112.181327819824
"2025-12-03",114.177261352539
"2025-12-04",114.606376647949
"2025-12-05",114.875831604004
